ID,Response
53612,0.027132936
53613,0.0016170172
53614,6.432569e-11
53615,0.00020049159
53616,0.032221124
53617,0.00063096563
53618,1.3186363e-07
53619,3.5508087e-08
53620,1.3507182e-05
53621,0.00083343993
53622,0.34553272
53623,2.0531504e-08
53624,0.09153188
53625,0.00014460307
53626,0.64763325
53627,0.9994522
53628,0.09088098
53629,0.90497386
53630,0.042233746
53631,0.66177255
53632,0.8687516
53633,0.99897385
53634,0.18088937
53635,9.530964e-10
53636,3.408721e-08
53637,0.03381285
53638,0.33069384
53639,0.71851367
53640,0.67145586
53641,0.20051388
53642,0.99237615
53643,0.6967533
53644,0.15775648
53645,0.00028841087
53646,0.93700767
53647,0.9825048
53648,0.8667007
53649,0.20543018
53650,0.5087403
53651,0.99739504
53652,0.9946709
53653,2.798305e-09
53654,0.0005971182
53655,3.276493e-18
53656,0.4932939
53657,0.6255013
53658,4.957998e-05
53659,0.96242344
53660,0.18224815
53661,0.80110896
53662,0.45410463
53663,2.3260172e-09
53664,0.816589
53665,0.9972047
53666,0.867286
53667,5.0619196e-08
53668,0.006427162
53669,9.058723e-14
53670,0.3258146
53671,0.38899884
53672,3.529276e-12
53673,0.6081099
53674,3.7209747e-07
53675,0.9990638
53676,0.03732915
53677,0.72301954
53678,0.9942139
53679,0.86498356
53680,3.962959e-08
53681,8.499545e-19
53682,0.00012025476
53683,0.0043060128
53684,0.61172444
53685,0.14390002
53686,0.7409334
53687,0.86904246
53688,0.35101932
53689,5.645489e-17
53690,0.81401837
53691,4.4905218e-14
53692,0.9952213
53693,0.11084549
53694,0.00028641522
53695,0.4090376
53696,0.016409911
53697,0.3331761
53698,3.15551e-05
53699,7.751317e-06
53700,2.391638e-08
53701,0.27785185
53702,0.3187312
53703,0.007040292
53704,2.3755621e-08
53705,0.97784936
53706,3.502075e-05
53707,2.2400462e-05
53708,0.383438
53709,1.1096942e-14
53710,0.011527323
53711,3.4990857e-09
53712,0.10606456
53713,0.28401262
53714,0.04033944
53715,0.75078464
53716,0.89745116
53717,0.001046453
53718,4.849539e-05
53719,0.00080770755
53720,2.7048342e-08
53721,0.71931463
53722,0.00047369648
53723,0.7117857
53724,2.7990727e-06
53725,0.811874
53726,0.00058225374
53727,0.00021291152
53728,1.4692677e-18
53729,0.010989301
53730,0.0028993133
53731,0.28850138
53732,0.034294598
53733,0.13180725
53734,0.0015276086
53735,0.0001998154
53736,2.3306928e-05
53737,0.43910715
53738,1.0922246e-06
53739,0.98714674
53740,0.68016833
53741,5.7636964e-08
53742,0.0067930967
53743,0.21434465
53744,0.91107726
53745,0.9868285
53746,0.05508528
53747,0.53963
53748,0.8387002
53749,1.4366121e-11
53750,0.00015461248
53751,2.1430742e-15
53752,0.24356541
53753,0.14016783
53754,0.00014258882
53755,0.48201868
53756,0.04610425
53757,0.00047527635
53758,0.010740333
53759,0.80798566
53760,0.011739122
53761,0.00020442602
53762,0.9995778
53763,0.5407922
53764,0.6486415
53765,0.30478528
53766,0.0072462326
53767,0.00022972084
53768,3.8489863e-05
53769,0.0015073394
53770,3.2930882e-07
53771,0.0025811251
53772,0.8557026
53773,0.00411969
53774,0.000117831856
53775,0.9526412
53776,0.9118089
53777,0.9970847
53778,0.17879498
53779,4.2381844e-06
53780,4.89173e-10
53781,0.55739135
53782,0.2984586
53783,4.2430122e-13
53784,0.002530544
53785,4.6848877e-06
53786,0.048357874
53787,0.00016478803
53788,2.3876814e-12
53789,0.81112707
53790,0.1830656
53791,0.9999801
53792,0.6907075
53793,0.99050784
53794,5.4861584e-08
53795,0.9162127
53796,0.35029665
53797,0.033242457
53798,0.47247407
53799,8.005965e-11
53800,0.99952805
53801,9.558024e-08
53802,0.9359996
53803,0.5353265
53804,0.011660905
53805,0.0010812022
53806,7.5043784e-17
53807,0.0003585364
53808,0.0028941033
53809,0.0735884
53810,0.07737006
53811,1.5929471e-11
53812,1.4551913e-05
53813,0.6211652
53814,0.007945151
53815,0.06255337
53816,0.9731318
53817,8.924475e-14
53818,0.64626443
53819,0.15845087
53820,0.9752514
53821,0.0049656085
53822,0.6384859
53823,0.08467519
53824,0.67994857
53825,0.9854393
53826,2.4175247e-06
53827,3.7198777e-10
53828,0.60195893
53829,7.343531e-12
53830,0.001567888
53831,0.19571902
53832,0.9857205
53833,5.0996815e-13
53834,6.818345e-11
53835,0.75708616
53836,0.86185366
53837,6.463047e-07
53838,0.85889065
53839,2.2992826e-06
53840,0.017816551
53841,0.024263492
53842,5.689001e-05
53843,0.8264571
53844,0.48746186
53845,3.627895e-11
53846,0.14252523
53847,1.6513555e-05
53848,1.012863e-06
53849,0.033864744
53850,3.7940498e-07
53851,0.09891888
53852,0.9657688
53853,7.233763e-07
53854,1.5863722e-06
53855,0.0063211485
53856,0.6987319
53857,3.3406525e-07
53858,0.9317882
53859,0.0026952557
53860,0.49289048
53861,4.862057e-10
53862,0.016166601
53863,1.5201825e-16
53864,0.20583628
53865,0.06833701
53866,0.00017756473
53867,3.4618498e-07
53868,9.320525e-09
53869,0.73782146
53870,0.04330016
53871,0.8420721
53872,0.0009812765
53873,0.18767254
53874,0.84994775
53875,0.044879522
53876,0.9890436
53877,3.6298222e-06
53878,0.48203665
53879,0.9156232
53880,0.3873046
53881,0.0007706181
53882,0.07967645
53883,0.00883969
53884,1.9292625e-17
53885,0.0154984
53886,0.16580182
53887,0.4661031
53888,4.0925484e-06
53889,0.72577965
53890,2.2127215e-06
53891,0.0014932695
53892,0.5502797
53893,0.01138471
53894,0.18049209
53895,0.0005358835
53896,0.009758113
53897,0.06401321
53898,0.09521558
53899,0.0090627475
53900,0.06764713
53901,1.7079174e-07
53902,4.0875543e-09
53903,0.40907314
53904,1.4697117e-09
53905,0.15091129
53906,0.3072922
53907,0.06812445
53908,0.9878158
53909,0.99970055
53910,8.047272e-06
53911,6.674441e-14
53912,0.29236284
53913,0.9703043
53914,0.0066400054
53915,1.0957885e-12
53916,0.0010770705
53917,0.7087473
53918,6.5271706e-05
53919,0.010839355
53920,0.16402902
53921,6.572703e-11
53922,0.0013935275
53923,0.14687791
53924,0.24889803
53925,0.92858577
53926,0.011400074
53927,0.09233386
53928,0.034276675
53929,0.1365601
53930,0.0019129826
53931,0.009833727
53932,0.52698046
53933,1.07671585e-05
53934,0.003204248
53935,0.87009776
53936,0.0026621101
53937,0.0043394426
53938,1.9615713e-05
53939,0.62764966
53940,4.0128458e-13
53941,0.54884195
53942,0.5694118
53943,0.004831753
53944,0.71640766
53945,0.0013382151
53946,0.65918374
53947,0.050088365
53948,3.2659082e-06
53949,0.64158094
53950,0.034895167
53951,0.9100173
53952,0.7383666
53953,0.021041982
53954,0.0042588776
53955,7.144048e-08
53956,0.00012080897
53957,0.99994063
53958,0.00013340729
53959,0.8647668
53960,0.9993992
53961,4.0794673e-10
53962,0.0020163483
53963,0.013308432
53964,0.054508537
53965,0.74089664
53966,9.44465e-05
53967,1.6712866e-06
53968,0.99021065
53969,0.7220976
53970,0.66023254
53971,0.8787359
53972,0.000526951
53973,0.08553532
53974,0.43685812
53975,2.0321895e-08
53976,1.2595741e-08
53977,0.6009754
53978,0.7423445
53979,0.07650393
53980,2.86282e-08
53981,0.002642931
53982,0.0010270983
53983,3.2742395e-05
53984,1.527482e-05
53985,5.201921e-09
53986,0.96140766
53987,1.5505886e-08
53988,8.035963e-08
53989,0.4650043
53990,0.003975293
53991,0.0033591045
53992,0.9999999
53993,0.8147071
53994,1.1600237e-13
53995,3.5582948e-06
53996,0.010551157
53997,0.0034476419
53998,0.76302713
53999,0.00010058702
54000,0.0006260522
54001,0.00019091218
54002,0.00031444154
54003,0.9740205
54004,2.6625476e-13
54005,0.00331759
54006,0.11879417
54007,0.04514892
54008,0.0006108712
54009,1.44095775e-05
54010,0.0029318405
54011,0.9872248
54012,0.7625217
54013,0.0073758946
54014,9.834211e-08
54015,4.7336916e-06
54016,0.76762354
54017,1.7677063e-08
54018,3.91416e-06
54019,0.13325067
54020,0.18205674
54021,0.99915755
54022,0.0011412834
54023,2.8955526e-06
54024,0.92580307
54025,0.0066006216
54026,1.4988897e-05
54027,3.8678397e-10
54028,0.015405671
54029,0.1882133
54030,0.2942747
54031,0.51886487
54032,0.13714243
54033,2.5941665e-07
54034,0.71413124
54035,0.6937858
54036,0.45886707
54037,1.36001176e-11
54038,0.063299544
54039,0.89440304
54040,0.30138907
54041,0.012774429
54042,8.127399e-06
54043,1.01835504e-07
54044,0.37117636
54045,3.0191877e-08
54046,0.13854958
54047,0.69430894
54048,3.0539143e-12
54049,0.072438404
54050,0.7438418
54051,0.37973937
54052,0.98778
54053,0.07616287
54054,0.3063743
54055,2.1573864e-16
54056,0.065217905
54057,3.4492816e-05
54058,1.730697e-05
54059,1.871314e-05
54060,0.016503198
54061,1.0631001e-12
54062,0.009957973
54063,0.7111393
54064,0.007304797
54065,0.1477186
54066,0.018094456
54067,0.3165247
54068,0.9065212
54069,0.9921705
54070,7.5589855e-07
54071,0.0101805115
54072,0.4823409
54073,0.24971531
54074,0.19198644
54075,0.00074417965
54076,7.3981355e-05
54077,2.9244914e-14
54078,0.54681545
54079,0.06138931
54080,0.99969304
54081,0.08058074
54082,0.7802268
54083,0.0003768965
54084,0.9999918
54085,4.010742e-09
54086,1.5388367e-05
54087,0.16196825
54088,0.7949793
54089,0.021681145
54090,1.8623079e-05
54091,0.000309223
54092,0.0042525153
54093,0.040426068
54094,0.21418539
54095,0.34910366
54096,0.27629718
54097,0.0006598938
54098,0.061060183
54099,5.467378e-05
54100,1.087673e-05
54101,0.0154886115
54102,0.005738422
54103,0.9753973
54104,0.00028989208
54105,0.9849689
54106,1.0
54107,0.0004001426
54108,1.0
54109,1.8795147e-08
54110,0.067692906
54111,0.009659081
54112,0.5502797
54113,0.022130536
54114,3.8008715e-05
54115,0.24761061
54116,0.9562939
54117,0.32858166
54118,0.72756624
54119,0.32281536
54120,0.5132865
54121,1.291109e-05
54122,3.4494164e-11
54123,0.7065647
54124,0.6476873
54125,0.7681936
54126,0.001207613
54127,0.9885699
54128,0.68010974
54129,4.8745232e-08
54130,8.655799e-08
54131,4.9971066e-05
54132,6.7269217e-09
54133,0.96507496
54134,7.9086715e-13
54135,4.7488708e-08
54136,0.90521926
54137,0.0051157144
54138,0.9836854
54139,0.76636636
54140,0.53565806
54141,3.923984e-11
54142,0.0035756582
54143,0.47725248
54144,0.052986298
54145,0.75780463
54146,0.84953976
54147,0.9581714
54148,2.0106695e-14
54149,0.0003217861
54150,0.0011230091
54151,0.33695737
54152,0.2296592
54153,0.003913375
54154,0.23764953
54155,0.97553355
54156,0.14159848
54157,0.5348327
54158,0.0013988521
54159,0.77425647
54160,0.48855147
54161,0.191853
54162,0.44230756
54163,5.0270128e-08
54164,2.8651644e-07
54165,0.482816
54166,0.0002643303
54167,4.6085098e-15
54168,0.64577717
54169,0.05243348
54170,0.95966727
54171,0.00743252
54172,2.2473205e-06
54173,0.000139704
54174,0.9999931
54175,0.99998116
54176,1.3873564e-05
54177,0.7164919
54178,0.5715741
54179,0.033167414
54180,8.1766635e-11
54181,0.52252764
54182,6.325208e-16
54183,1.6909961e-12
54184,2.3258347e-07
54185,0.9951965
54186,3.4265167e-08
54187,7.906382e-05
54188,0.9991097
54189,0.105761796
54190,3.9306356e-05
54191,0.9994942
54192,0.7052869
54193,7.880596e-15
54194,9.685311e-08
54195,0.4885325
54196,0.9883487
54197,1.884493e-16
54198,0.030863903
54199,0.3114063
54200,4.70048e-15
54201,1.5557747e-05
54202,0.09587369
54203,0.86362505
54204,3.0135382e-08
54205,6.8609213e-16
54206,0.011592253
54207,0.7190885
54208,0.8113102
54209,1.7598904e-07
54210,0.028281467
54211,0.9905441
54212,0.010791977
54213,0.008958363
54214,0.090123996
54215,0.93335515
54216,0.7423925
54217,0.9888515
54218,7.174051e-15
54219,0.5489036
54220,0.0007534978
54221,1.1116307e-06
54222,0.059046697
54223,0.9278168
54224,0.0042743487
54225,3.232239e-09
54226,0.005925764
54227,0.92605937
54228,0.0015806307
54229,0.018233502
54230,7.2405104e-09
54231,0.11166611
54232,0.720647
54233,0.24090922
54234,2.7209068e-11
54235,3.360653e-30
54236,0.003732043
54237,0.0006058649
54238,7.4838375e-05
54239,0.4647492
54240,0.0009360544
54241,0.99850595
54242,7.460053e-05
54243,0.98939496
54244,0.00011333073
54245,4.8480135e-12
54246,1.4763783e-05
54247,0.047249187
54248,0.37473783
54249,0.09158181
54250,0.9993824
54251,0.00073866994
54252,0.029822068
54253,0.26530382
54254,0.0011230947
54255,0.856785
54256,0.72883105
54257,0.46511042
54258,3.2735682e-07
54259,0.003630934
54260,0.014718073
54261,0.0014382845
54262,1.3940571e-11
54263,3.1607692e-06
54264,0.7232811
54265,0.071470916
54266,0.058202468
54267,0.006016514
54268,0.2659784
54269,0.5991968
54270,0.8500919
54271,0.83314914
54272,3.096675e-07
54273,0.37609687
54274,6.1823754e-12
54275,0.37974715
54276,0.06654098
54277,0.9872415
54278,0.95894396
54279,0.9329101
54280,0.14195521
54281,0.6587168
54282,0.92293763
54283,4.692445e-05
54284,0.0038247271
54285,0.992774
54286,0.22158824
54287,2.1144588e-06
54288,0.36519814
54289,0.0013775626
54290,0.8148971
54291,0.24076295
54292,0.13804208
54293,0.5866179
54294,5.1818687e-20
54295,0.78223115
54296,3.4780278e-08
54297,0.6395234
54298,8.880695e-15
54299,0.2762432
54300,0.8008254
54301,8.869424e-05
54302,0.6918883
54303,0.69330984
54304,0.01085693
54305,0.009433001
54306,0.0003007993
54307,3.9676255e-05
54308,1.5347298e-11
54309,0.48909867
54310,1.606351e-05
54311,0.96682805
54312,0.0012936544
54313,0.90106946
54314,0.37858245
54315,0.9186568
54316,0.5387628
54317,0.9907912
54318,1.1210579e-08
54319,4.5357944e-09
54320,0.011879109
54321,0.7487164
54322,0.0607047
54323,0.022774952
54324,0.01839122
54325,0.31995273
54326,0.0023991617
54327,1.5379122e-05
54328,0.26033464
54329,0.3945753
54330,1.2717096e-05
54331,0.83586264
54332,1.9234167e-06
54333,0.2759343
54334,0.0039344276
54335,0.9515769
54336,0.2517285
54337,0.5939505
54338,0.03784561
54339,0.7258588
54340,0.6150606
54341,0.03719885
54342,0.32658872
54343,9.839856e-07
54344,3.4095028e-06
54345,5.4020355e-10
54346,0.9944412
54347,0.029379874
54348,6.806208e-05
54349,0.55444616
54350,0.0012314052
54351,0.17112291
54352,0.018135265
54353,0.0022053744
54354,0.99546754
54355,5.3422045e-06
54356,0.90403503
54357,0.36667225
54358,0.5439389
54359,0.39539763
54360,0.00073486904
54361,0.982457
54362,5.9312384e-07
54363,0.28797442
54364,0.000753018
54365,0.0006137772
54366,0.0009921342
54367,0.0120105315
54368,1.0208628e-09
54369,0.64471966
54370,0.000592134
54371,0.00021994983
54372,0.66802233
54373,0.00037007738
54374,0.15555811
54375,0.2951347
54376,0.6635164
54377,0.64892113
54378,0.65564275
54379,0.99953806
54380,0.7223702
54381,0.0063914875
54382,0.0025155877
54383,0.00083416776
54384,0.988197
54385,0.5535139
54386,8.0133105e-08
54387,0.9026633
54388,0.14831305
54389,0.0111688
54390,2.3958624e-05
54391,8.379624e-06
54392,0.43877572
54393,0.4310569
54394,0.30285892
54395,0.98301053
54396,0.006603452
54397,0.96848875
54398,0.15019712
54399,0.31927773
54400,0.28595582
54401,0.01056983
54402,0.000118068725
54403,0.00065517065
54404,0.087590665
54405,0.9967303
54406,3.9361275e-05
54407,0.9802183
54408,0.00010403917
54409,0.99974734
54410,7.30673e-07
54411,0.00091312383
54412,0.975043
54413,0.004095479
54414,6.043707e-07
54415,1.3779292e-06
54416,3.6598263e-05
54417,0.98724085
54418,0.052818146
54419,0.0029532108
54420,4.7166642e-11
54421,0.84649074
54422,1.9500818e-05
54423,0.39784193
54424,1.4724651e-05
54425,0.8801457
54426,5.988125e-06
54427,1.9476867e-09
54428,0.004210067
54429,3.8390153e-05
54430,0.30834946
54431,0.0003200117
54432,0.9999999
54433,0.37753627
54434,3.3023334e-05
54435,1.9666462e-07
54436,0.9989792
54437,1.1345236e-08
54438,0.27727202
54439,0.397624
54440,0.9899754
54441,0.0023207436
54442,0.66887945
54443,9.694235e-07
54444,0.29606605
54445,6.180818e-05
54446,0.0070601236
54447,0.6453259
54448,0.63964504
54449,2.0714151e-05
54450,0.032102983
54451,0.66598666
54452,0.005456321
54453,0.20947066
54454,0.9871106
54455,1.7891542e-08
54456,0.97311133
54457,0.0020468126
54458,0.06158387
54459,0.24723381
54460,0.5711808
54461,0.024209289
54462,0.044105507
54463,0.006296576
54464,0.00011875151
54465,0.0057390174
54466,1.5720318e-06
54467,0.0037171145
54468,5.8932583e-05
54469,0.0020833532
54470,0.49866343
54471,1.5308965e-08
54472,0.00014212742
54473,0.98344135
54474,0.79884446
54475,0.006453668
54476,0.76735485
54477,0.8680334
54478,3.2968317e-09
54479,0.83788985
54480,0.7566752
54481,1.4441577e-05
54482,3.707529e-06
54483,0.9533977
54484,0.5444617
54485,0.44089824
54486,0.67036927
54487,4.6397037e-08
54488,8.311449e-05
54489,0.007543788
54490,0.5119688
54491,0.02041716
54492,0.007353668
54493,0.0012307245
54494,0.99582386
54495,0.0068366607
54496,0.9686683
54497,1.0502763e-07
54498,0.41403434
54499,0.0040762033
54500,0.8636939
54501,0.34843856
54502,0.0010746272
54503,0.84274703
54504,0.9011713
54505,0.8333324
54506,2.374702e-15
54507,0.0038111075
54508,0.6447867
54509,0.09211747
54510,0.1056789
54511,0.9999651
54512,1.8881901e-05
54513,0.0054826536
54514,0.00019547237
54515,0.79247457
54516,2.0357197e-06
54517,0.09571493
54518,1.6027001e-05
54519,0.17606625
54520,0.8037521
54521,0.037402928
54522,0.7170185
54523,3.9935517e-09
54524,0.97615415
54525,0.9895744
54526,0.001079391
54527,0.9999938
54528,0.5938668
54529,2.1420947e-06
54530,0.9948183
54531,0.0005752112
54532,0.1323018
54533,0.016983846
54534,0.3929314
54535,0.2905251
54536,7.18899e-06
54537,5.317146e-11
54538,0.04004899
54539,0.033824496
54540,0.7440688
54541,0.8871971
54542,0.9626794
54543,6.665516e-05
54544,2.3249875e-05
54545,7.7462386e-07
54546,0.6493184
54547,0.11830514
54548,0.57067645
54549,0.028012928
54550,0.05935181
54551,0.9620335
54552,1.0113438e-06
54553,0.0030837741
54554,0.9690707
54555,0.0010604808
54556,0.6700561
54557,0.0011484623
54558,0.950174
54559,0.35374954
54560,0.03666214
54561,0.020682953
54562,0.004554537
54563,0.5077805
54564,5.536326e-10
54565,0.6568841
54566,0.00019796212
54567,0.008998236
54568,0.0020984176
54569,1.9742755e-17
54570,0.08724482
54571,2.9614009e-12
54572,0.0019754095
54573,0.030826993
54574,0.030807799
54575,0.1687359
54576,1.8698958e-27
54577,3.1329078e-06
54578,0.0011117137
54579,0.9833831
54580,0.5864003
54581,0.1515506
54582,2.112585e-17
54583,0.9927665
54584,0.5084292
54585,0.720773
54586,0.0009266809
54587,0.7147119
54588,0.50357693
54589,1.0665779e-05
54590,1.956283e-07
54591,1.39425465e-05
54592,0.00016584892
54593,0.50657654
54594,0.98538184
54595,2.8339247e-18
54596,6.616005e-08
54597,0.9791022
54598,2.6126384e-06
54599,0.9912158
54600,0.32285652
54601,0.5178352
54602,0.0022522158
54603,0.9149906
54604,5.2247036e-05
54605,0.04496948
54606,0.0017692593
54607,0.9273485
54608,0.4164766
54609,0.0014314136
54610,0.6076505
54611,0.009407047
54612,0.08885812
54613,0.023678975
54614,0.9753078
54615,0.59981054
54616,0.03862096
54617,5.760318e-05
54618,0.0017289845
54619,0.00051560596
54620,0.66981393
54621,0.4601791
54622,0.18356353
54623,0.798301
54624,4.9684274e-07
54625,0.47491175
54626,0.05534995
54627,3.238134e-07
54628,0.5790187
54629,0.15421075
54630,0.4886852
54631,0.019365977
54632,5.926426e-06
54633,0.08240466
54634,0.51542246
54635,0.23994237
54636,8.650763e-07
54637,0.32647058
54638,1.4281946e-07
54639,1.358102e-10
54640,0.16461943
54641,1.6254642e-05
54642,0.7268416
54643,0.96751595
54644,1.7819485e-07
54645,0.0065546664
54646,0.31166247
54647,0.026166674
54648,3.8853575e-13
54649,0.7897084
54650,0.010109929
54651,0.7101745
54652,0.10355419
54653,0.03323551
54654,0.020227494
54655,0.6857711
54656,0.027760847
54657,0.89608544
54658,1.0312744e-09
54659,0.99971825
54660,0.39788586
54661,5.25013e-11
54662,0.0030868866
54663,0.0004583319
54664,0.059366256
54665,7.4711024e-06
54666,7.6048103e-13
54667,3.373482e-09
54668,0.29823408
54669,0.11291357
54670,0.03753942
54671,0.0028178068
54672,0.6453259
54673,0.087060004
54674,0.6546027
54675,0.8261456
54676,0.46013498
54677,0.03239627
54678,0.0003545607
54679,0.3422552
54680,1.1773624e-15
54681,0.024193315
54682,0.47318494
54683,0.9609822
54684,1.6856994e-06
54685,0.047524333
54686,0.0002473345
54687,0.010090168
54688,0.020030368
54689,0.08560176
54690,0.0008458799
54691,0.48453417
54692,0.7824641
54693,0.00016935551
54694,0.2461281
54695,0.0063716467
54696,5.7894722e-05
54697,4.0926036e-08
54698,0.9997882
54699,0.0593709
54700,0.0027636504
54701,0.92628056
54702,0.018924829
54703,0.99994004
54704,0.9911776
54705,0.03189541
54706,0.06803542
54707,2.0288984e-11
54708,5.97206e-05
54709,0.0005344269
54710,0.0012310429
54711,0.4225933
54712,0.4817484
54713,0.8650377
54714,0.0012891195
54715,2.8651282e-06
54716,0.32240036
54717,0.84354264
54718,0.11460538
54719,5.8580034e-05
54720,1.3886708e-05
54721,0.011261326
54722,0.6581721
54723,0.25064424
54724,9.651012e-12
54725,4.2208567e-06
54726,0.76679784
54727,3.0421912e-10
54728,0.53169286
54729,2.0789403e-07
54730,0.91762716
54731,2.26567e-06
54732,0.63506943
54733,3.229485e-06
54734,8.6720187e-10
54735,0.5835607
54736,0.0005450628
54737,0.05568086
54738,5.9622955e-05
54739,0.03217708
54740,0.999037
54741,0.9563849
54742,3.6864763e-05
54743,0.0012906342
54744,0.19260964
54745,0.0028114454
54746,0.83941966
54747,0.88287884
54748,0.60242283
54749,0.15163052
54750,0.5502797
54751,7.883939e-05
54752,0.71338016
54753,0.12831233
54754,0.81090844
54755,0.5493969
54756,2.8428377e-07
54757,0.99999785
54758,0.00808856
54759,1.8252494e-12
54760,2.8814244e-15
54761,0.0031852047
54762,2.6864275e-12
54763,0.4702963
54764,0.00041674808
54765,0.6188117
54766,0.0093237925
54767,0.0072020646
54768,0.9351665
54769,5.0434487e-06
54770,0.82853484
54771,0.97153586
54772,0.0356322
54773,0.5071482
54774,0.41079417
54775,0.18673885
54776,0.7958143
54777,3.1905927e-07
54778,0.11412573
54779,0.75671434
54780,8.009671e-05
54781,2.913063e-05
54782,0.024627836
54783,0.03934052
54784,0.9730549
54785,0.0352743
54786,0.0016582301
54787,0.29870805
54788,0.5244238
54789,0.54517543
54790,0.55393106
54791,0.17239964
54792,0.6794321
54793,0.21604551
54794,1.0871387e-06
54795,0.0008767925
54796,0.027411148
54797,0.89262795
54798,0.60558665
54799,2.5501616e-16
54800,0.30389693
54801,0.84768707
54802,1.6492875e-06
54803,0.8374265
54804,5.0781483e-11
54805,1.16074685e-14
54806,3.676302e-05
54807,0.0013792384
54808,2.8060567e-05
54809,0.24169813
54810,0.66294557
54811,3.0146217e-05
54812,0.03413689
54813,0.32283762
54814,0.007110331
54815,0.047417622
54816,0.06209637
54817,0.9930356
54818,0.03814091
54819,0.58985704
54820,0.912322
54821,0.7230268
54822,0.15052581
54823,0.5861977
54824,8.130102e-15
54825,1.4306827e-05
54826,0.5068777
54827,0.13271189
54828,0.958555
54829,0.00036751613
54830,0.1952485
54831,0.998002
54832,0.53685975
54833,0.28654268
54834,6.8932027e-06
54835,0.4662669
54836,0.00025484065
54837,0.08617303
54838,0.08241679
54839,0.9140412
54840,0.052364197
54841,0.025453584
54842,0.8812531
54843,0.8649908
54844,0.08765547
54845,7.6357184e-11
54846,0.73894256
54847,0.037943467
54848,0.9334851
54849,1.8123266e-05
54850,0.6294037
54851,0.00055279414
54852,0.49146107
54853,1.2535948e-07
54854,0.9315773
54855,0.0150151
54856,0.018355124
54857,0.47276717
54858,0.7981516
54859,0.0016738262
54860,0.014488062
54861,0.003542961
54862,3.8466535e-20
54863,0.00017310883
54864,0.71556383
54865,0.000113817216
54866,0.12336722
54867,8.485432e-05
54868,0.52465343
54869,0.14237483
54870,0.10731718
54871,3.8701936e-10
54872,0.047586933
54873,0.1375199
54874,0.99450856
54875,0.74592435
54876,0.004180286
54877,0.96432686
54878,0.00017527665
54879,0.32026875
54880,0.21859948
54881,2.352835e-12
54882,0.026012706
54883,0.98500687
54884,0.7651806
54885,0.0015566932
54886,0.07154513
54887,0.91111743
54888,0.0017112984
54889,3.947837e-07
54890,4.5093962e-10
54891,2.8453627e-07
54892,1.11937894e-07
54893,0.997886
54894,0.0011807542
54895,7.630864e-05
54896,2.4325036e-06
54897,5.0717605e-05
54898,2.0392474e-09
54899,0.3189454
54900,0.017062398
54901,0.16086894
54902,0.983588
54903,0.67051166
54904,9.1522295e-10
54905,0.05322509
54906,0.20164756
54907,0.011685541
54908,0.41097727
54909,0.60228086
54910,0.019886466
54911,0.76773196
54912,0.19376299
54913,0.0023347852
54914,0.29946065
54915,2.3304242e-15
54916,0.99570113
54917,0.019153353
54918,0.1699793
54919,0.03373689
54920,0.0063027134
54921,0.5175153
54922,0.00045360555
54923,0.001340589
54924,1.1112331e-12
54925,0.8661485
54926,2.771171e-07
54927,6.600974e-25
54928,0.4156088
54929,1.2274612e-06
54930,8.755601e-06
54931,0.5055932
54932,0.06509871
54933,0.012918965
54934,0.5785818
54935,0.56952757
54936,0.77494645
54937,0.00031532597
54938,0.007814746
54939,0.024406247
54940,0.9868967
54941,0.14225842
54942,0.79494774
54943,0.12762217
54944,0.000978584
54945,0.11152133
54946,0.05112766
54947,0.14884911
54948,2.167374e-10
54949,6.9359674e-10
54950,0.5858829
54951,0.49973023
54952,5.1869435e-08
54953,1.7739463e-05
54954,0.017267926
54955,6.2302664e-05
54956,0.038452186
54957,0.8134252
54958,0.86836576
54959,0.00032979978
54960,0.121461436
54961,2.1283354e-06
54962,0.09674845
54963,7.640374e-09
54964,0.71716887
54965,0.70570415
54966,0.00077904976
54967,0.0024475418
54968,0.0018487278
54969,8.535416e-05
54970,1.2015915e-05
54971,0.09424708
54972,0.6320866
54973,0.640101
54974,0.98747444
54975,0.9742708
54976,0.3968245
54977,0.018322162
54978,0.00038511338
54979,0.0006707656
54980,0.0015767142
54981,0.003425257
54982,0.62525785
54983,0.57549894
54984,0.0010336466
54985,7.437395e-05
54986,2.8185923e-05
54987,0.001389563
54988,0.86780167
54989,0.0065546664
54990,0.13359302
54991,3.2506196e-05
54992,0.99945444
54993,0.0012637657
54994,8.205106e-05
54995,0.6013727
54996,0.116210096
54997,2.3991388e-05
54998,0.8950747
54999,0.9712824
55000,0.2056171
55001,9.56067e-06
55002,0.052017916
55003,0.87335443
55004,0.48269233
55005,0.9832355
55006,0.9938167
55007,0.027202347
55008,0.00027454548
55009,0.08385584
55010,2.823381e-19
55011,6.1040675e-09
55012,2.2524144e-14
55013,0.00037380095
55014,0.08320571
55015,0.12831062
55016,0.06489599
55017,0.34174848
55018,6.5413034e-05
55019,0.71347
55020,4.708447e-07
55021,6.8726315e-08
55022,0.88394564
55023,0.29886073
55024,8.230325e-09
55025,0.21721764
55026,7.6049886e-08
55027,2.3284182e-13
55028,0.98253655
55029,0.5927419
55030,0.00015834183
55031,0.5262946
55032,0.2678079
55033,0.3449209
55034,0.94137144
55035,0.012641782
55036,4.24499e-08
55037,0.02530336
55038,0.0012572904
55039,4.1624716e-08
55040,0.53500485
55041,1.708503e-23
55042,0.04775711
55043,0.009443527
